Date,Roll_1Y,Roll_3Y,Roll_5Y
2019-02-11,0.030476272925654913,-0.050715315189850285,0.5532374288330524
2019-02-12,0.03765707392279338,-0.0418392216537975,0.5580382612272814
2019-02-13,0.043404175494526354,-0.03240111810835544,0.5670506592643945
2019-02-14,0.04762460785240796,-0.02736443012686096,0.5675512383858787
2019-02-15,0.052501930301606436,-0.02089941709940657,0.5752233686708099
2019-02-18,0.059512344353978786,-0.008262483263445697,0.5785768305169776
2019-02-19,0.05999421552404616,-0.004437037548752576,0.5957550472518294
2019-02-20,0.047594219375113545,-0.025809421951767497,0.5697163850513445
2019-02-21,0.041554230944445436,-0.038328867041298675,0.5671889054686359
2019-02-22,0.03537674457032902,-0.041381382938241895,0.5735613506355279
2019-02-25,0.02881435312280911,-0.04741647543679672,0.573769384199309
2019-02-26,0.030519130190095778,-0.04063154752731868,0.5523509919057066
2019-02-27,0.029885501115052948,-0.045182756926046785,0.5620977980448993
2019-02-28,0.029417168773077096,-0.05014679815290468,0.5613328341510091
2019-03-01,0.025018082004269804,-0.07451815119692862,0.5556862492771886
2019-03-05,0.01089287098959435,-0.0996612480105965,0.5232756063768105
2019-03-06,0.0022938773267354717,-0.0935338596812596,0.501842680407047
2019-03-07,0.00088178325522692,-0.10267926316616838,0.507822731794012
2019-03-08,-0.0009701669526820389,-0.09826423751819613,0.4965135189607284
2019-03-11,-0.017083191278814525,-0.12195204988993402,0.47271239178162117
2019-03-12,-0.030587757784415137,-0.1395811866747858,0.43149579591229825
2019-03-13,-0.03829981683753525,-0.14047542170670657,0.41176057142977696
2019-03-14,-0.036183875046300606,-0.14142405779655798,0.4216410179600749
2019-03-15,-0.04348400701627009,-0.1529997639713807,0.4075577851242067
2019-03-18,-0.04408873560508009,-0.15724253385977094,0.3943104729620299
2019-03-19,-0.04240695636217584,-0.1605877947734493,0.3916102083870143
2019-03-20,-0.038326301051866185,-0.15536889010774657,0.4016778065635376
2019-03-22,-0.03234389126478576,-0.14066345138228598,0.4069712660437057
2019-03-25,-0.03063206015405573,-0.1286871125759812,0.4100585925389313
2019-03-26,-0.038365313350087416,-0.13067897629717296,0.4009051238697747
2019-03-27,-0.035547063960644776,-0.12123109298791901,0.4134840553142429
2019-03-28,-0.03559286002916262,-0.1204567543219921,0.42066227139363477
2019-03-29,-0.03770974875303423,-0.12378035591114767,0.42928137891667406
2019-04-01,-0.046683867714060634,-0.1272587429810943,0.4188962297787464
2019-04-02,-0.041057813463993176,-0.12754383187971796,0.41183455860017393
2019-04-03,-0.03431339400428768,-0.12081387649508857,0.4244356176548787
2019-04-04,-0.03758309046413921,-0.1165279981220444,0.43024109204045713
2019-04-05,-0.043427117385071545,-0.12194665588412645,0.4216259594603229
2019-04-08,-0.03925927461908918,-0.12034400304929083,0.4225727711947278
2019-04-09,-0.04417756535200934,-0.12285362283735934,0.4040262342173968
2019-04-10,-0.03796253354645662,-0.11652559147307051,0.4078862204915219
2019-04-11,-0.03283298193280948,-0.11227563865220724,0.4317098107949091
2019-04-12,-0.03215672069697484,-0.11279813330565669,0.439746206673824
2019-04-15,-0.027172648400690447,-0.11836500424170437,0.46130423558735933
2019-04-16,-0.03490353932212065,-0.12254588408411737,0.5153405014142545
2019-04-18,-0.041625864454466255,-0.11784531181947933,0.5299563775576126
2019-04-22,-0.04104454482720887,-0.11430138887113706,0.5179347911236953
2019-04-23,-0.04341093150362685,-0.11572257235581795,0.5024149138580434
2019-04-24,-0.04655331535288587,-0.11970059180175086,0.5073664653352792
2019-04-25,-0.04681740484340291,-0.1278009611814992,0.510596584692139
2019-04-26,-0.049098708859794504,-0.13378329805794165,0.505685798861468
2019-04-30,-0.06098147202583304,-0.14189562790175336,0.48450464108010527
2019-05-02,-0.06804126183463277,-0.14579223202202862,0.4529114293091978
2019-05-03,-0.07276164848184541,-0.1525106935222107,0.4338757108473901
2019-05-06,-0.07811111890305555,-0.15030343878169838,0.42316900049895456
2019-05-07,-0.07314375523836525,-0.14363576427342983,0.4560424787355313
2019-05-08,-0.0646172148725156,-0.13690894754390737,0.45799455399968103
2019-05-09,-0.06069842586965568,-0.12417648873450249,0.4974654620345542
2019-05-10,-0.06664220581802416,-0.12282077485912746,0.48188276361902105
2019-05-13,-0.06340137858657735,-0.1195671887766947,0.48474382149751793
2019-05-14,-0.06968802797653761,-0.12941651672235355,0.47252104829143904
2019-05-15,-0.06487853445741298,-0.12248484977835705,0.4690925687597278
2019-05-16,-0.06317569098380516,-0.12978254510044174,0.4523359011614767
2019-05-17,-0.06251959080340763,-0.13198161973000033,0.4568234354277929
2019-05-20,-0.07955497089667674,-0.1537666593588607,0.43342330134439977
2019-05-21,-0.07873120285534962,-0.1541934222397363,0.44460056493296873
2019-05-22,-0.0858971847725627,-0.16078844613542076,0.4575848816145258
2019-05-23,-0.09061011972206556,-0.17173990149119245,0.4718912325506708
2019-05-24,-0.10007822804393085,-0.18087448217249968,0.4623745454105652
2019-05-27,-0.10494924802614791,-0.18929036676101907,0.4422026238419001
2019-05-28,-0.10917569604687927,-0.18122147275723255,0.4534480775241734
2019-05-29,-0.10846667502896101,-0.17611707262040088,0.4535364447110024
2019-05-30,-0.1084768729562473,-0.18338037445777444,0.4333123594946453
2019-05-31,-0.10566498191682017,-0.1682630812214463,0.44966990283877784
2019-06-03,-0.11135661374480665,-0.17783955885141767,0.4351937346670629
2019-06-04,-0.10429157429689007,-0.16997592816806417,0.43732910187080076
2019-06-06,-0.08019392315683915,-0.14612139793408696,0.4613557751188617
2019-06-07,-0.08473094230848843,-0.14472192615408574,0.4555942739751846
2019-06-10,-0.08888678005143935,-0.1538326881290737,0.45142050841904124
2019-06-11,-0.09360266760933988,-0.1633556452097551,0.422172928390389
2019-06-12,-0.08996974782487233,-0.15822498362552895,0.4467380599433428
2019-06-13,-0.09410128715763866,-0.15943461917982527,0.44122396494966853
2019-06-14,-0.0877170765808889,-0.14524071246098869,0.44780111325016847
2019-06-17,-0.07373373662379623,-0.1279859554237326,0.45729606519167487
2019-06-18,-0.07202200497041344,-0.12442965546215112,0.4956115853352694
2019-06-19,-0.06545070873198311,-0.12041837367440622,0.5193779121016513
2019-06-20,-0.0691624973515127,-0.12303490064705636,0.5307659339972812
2019-06-21,-0.07104642481501522,-0.13149093352377572,0.5262935326854274
2019-06-24,-0.0717120399019161,-0.12942687480202686,0.5334598848590955
2019-06-25,-0.07436490203198765,-0.13606686321205808,0.5702838962026604
2019-06-26,-0.0807526740077198,-0.1379302089513854,0.6166950463263356
2019-06-27,-0.08122257785862508,-0.13774251068901844,0.5863689655355024
2019-06-28,-0.07923841024295619,-0.13439892874731485,0.5595723737204183
2019-07-01,-0.080177815844515,-0.13522228598929575,0.5464270276190277
2019-07-02,-0.07812752755469632,-0.13675816924123874,0.5650693793403729
2019-07-03,-0.07710173689921995,-0.14186507960764239,0.5790811738119412
2019-07-04,-0.0807132933482625,-0.13709357065238903,0.5509849011586234
2019-07-05,-0.08323713852235026,-0.13710658935984332,0.5277015311361379
2019-07-08,-0.0813584939960651,-0.13103711246036953,0.5078542576580953
2019-07-09,-0.08963156583074683,-0.13630679597725393,0.4762804753354002
2019-07-10,-0.08460983250308463,-0.1313267170763699,0.49506044577484687
2019-07-11,-0.08805020604225178,-0.1322227440033068,0.5036073527064335
2019-07-12,-0.08913660492182696,-0.13473995577469866,0.4974020882302639
2019-07-15,-0.0885063573244057,-0.12833830323961148,0.5038536315850348
2019-07-16,-0.09374959997754151,-0.14264873329399474,0.5086390862601935
2019-07-17,-0.0903979524089894,-0.1340705490184957,0.512760124335619
2019-07-18,-0.08508893639026616,-0.12914010423870748,0.4910173633484738
2019-07-19,-0.07774290816811458,-0.12350825656978714,0.4656138991306904
2019-07-22,-0.07907134733030952,-0.11989903908338051,0.45513966166561937
2019-07-23,-0.07486816060510182,-0.1123334409322101,0.45325016013647845
2019-07-24,-0.07185537617161952,-0.09689680620318719,0.45153587307734266
2019-07-25,-0.07725659213333136,-0.09480112933275975,0.45476232945463013
2019-07-26,-0.07214519265702979,-0.09784655142766141,0.4449450561113353
2019-07-29,-0.0737374027602673,-0.0981490313058444,0.43338667186324153
2019-07-30,-0.06421349119409403,-0.0825709075697203,0.429356292708688
2019-07-31,-0.05981423000440622,-0.07896462549910765,0.41799731986366373
2019-08-01,-0.052183443671481866,-0.0737226641566342,0.4212328309760549
2019-08-02,-0.04757321490597055,-0.07150682606436098,0.41354429631165335
2019-08-05,-0.040868695045203074,-0.06566204156216249,0.39642578801581974
2019-08-06,-0.04153787400125608,-0.07230919123478685,0.3704113674808791
2019-08-07,-0.03168383783588702,-0.06359344574447934,0.38077041663333033
2019-08-08,-0.030111920334207176,-0.06145675561934261,0.3877572754243488
2019-08-09,-0.036939777871421,-0.06902339673839264,0.3913107217709202
2019-08-13,-0.03545357347388611,-0.062253498736170254,0.37369924886397254
2019-08-14,-0.03923721492924137,-0.06683414889521311,0.36587880720469323
2019-08-16,-0.037385717930595086,-0.06924613721965733,0.3626383897505481
2019-08-19,-0.035075735718497314,-0.0687146069872211,0.367851432455649
2019-08-20,-0.03104828153227157,-0.06521289732453295,0.3985658841712314
2019-08-21,-0.02602088855524254,-0.05834146886640479,0.4060989086546256
2019-08-22,-0.015118578890771617,-0.05031112983132435,0.40146425387517937
2019-08-23,-0.020868390102763423,-0.05932406298898707,0.3979840473602241
2019-08-26,-0.030455162432088345,-0.06820864623412115,0.3744486560351892
2019-08-27,-0.02919892074908559,-0.06618871980880314,0.3694629904585247
2019-08-28,-0.02758278877477227,-0.0609050124224646,0.3480262809524275
2019-08-29,-0.021485739011303684,-0.056775373067393664,0.35988899055330625
2019-08-30,-0.023211388660663634,-0.05699167914070835,0.3545229613812606
2019-09-03,-0.02133926116064322,-0.05141503277237236,0.356843835688222
2019-09-04,-0.030493211820251,-0.058547666301603796,0.358507501843885
2019-09-05,-0.031036668119602373,-0.05508700668859157,0.37625528514117557
2019-09-06,-0.0317630462730043,-0.05818964512174185,0.37580086841040394
2019-09-09,-0.033964796513193285,-0.055812356483352366,0.3655272853491307
2019-09-11,-0.03552897894577589,-0.060159687384567784,0.35390144550743785
2019-09-12,-0.03730133499224242,-0.06102915075576676,0.3331915670364918
2019-09-13,-0.04125253670076212,-0.06556296612748413,0.3279211510148037
2019-09-16,-0.03670085578955706,-0.06365509710523853,0.32158803518597834
2019-09-17,-0.03229927177289893,-0.055805030367775066,0.3297428609851467
2019-09-18,-0.032334192772316195,-0.05567822569536629,0.3152921887275266
2019-09-19,-0.028693832586719648,-0.04815345950338967,0.32150228932166103
2019-09-20,-0.03828292291241675,-0.057102497749172754,0.32316459671064446
2019-09-23,-0.04311899952619902,-0.06406075439351167,0.31267697033061936
2019-09-24,-0.046240080319526644,-0.06360696110615338,0.3180952789384184
2019-09-25,-0.04529349140606864,-0.059969742925169545,0.3189585066914302
2019-09-26,-0.045279923008175516,-0.06288208632048509,0.3143475182169697
2019-09-27,-0.04452717617009083,-0.054086711971257584,0.30469175354919487
2019-09-30,-0.04403899885551765,-0.04217099721635553,0.3095422131279999
2019-10-01,-0.041771285594423335,-0.03924254215528622,0.29613511659634995
2019-10-03,-0.04790753561452965,-0.037919217034639185,0.29051416015762
2019-10-04,-0.048597271445926626,-0.04184031314696357,0.28826384417155904
2019-10-07,-0.04842499961529001,-0.035802572922658094,0.2822818517156429
2019-10-09,-0.04874024332279747,-0.04018088464133296,0.2680401655385567
2019-10-10,-0.049527189652559644,-0.03638147913158085,0.26676579458355265
2019-10-11,-0.049279036020720035,-0.03313250155492087,0.27828150441222466
2019-10-14,-0.048677981997736985,-0.031923006339064974,0.27175037041670813
2019-10-15,-0.0431814157633974,-0.028255177598973003,0.2657679363208105
2019-10-16,-0.049208054962021186,-0.03111004205672363,0.2341197405443023
2019-10-17,-0.06099074714488495,-0.03576134953348897,0.21721606253549486
2019-10-18,-0.07019622584828134,-0.03941373962499162,0.2053827129206176
2019-10-22,-0.07089475001535672,-0.04414237253616693,0.19346019798621783
2019-10-23,-0.05890275208558804,-0.03774853277585932,0.1825311250920334
2019-10-24,-0.05931150040763522,-0.04179538073185607,0.17895422298172514
2019-10-25,-0.059109005309501805,-0.03751128676638538,0.1604178299936767
2019-10-27,-0.053456997768334125,-0.03597811381677318,0.1516518273608758
2019-10-29,-0.054306246284656856,-0.037321591314218194,0.1369700340204052
2019-10-30,-0.06388585466745567,-0.03915824260688794,0.16522756183743326
2019-10-31,-0.06389799479352742,-0.041712850745448726,0.15951578512990872
2019-11-01,-0.0661236370790459,-0.043367143950191034,0.1551199671887844
2019-11-04,-0.06875372878067698,-0.04906057472268954,0.14823736639240814
2019-11-05,-0.06506219493902776,-0.053598383068340194,0.15098290907527412
2019-11-06,-0.0723969987891675,-0.04943604061057805,0.16051580281565148
2019-11-07,-0.0732462507545637,-0.04552572372018315,0.18745182601004529
2019-11-08,-0.06544591419355994,-0.04184061395196381,0.18743898566917738
2019-11-11,-0.06782193052203489,-0.04588827851836563,0.17514016984044578
2019-11-13,-0.06021502423772751,-0.03354337325661505,0.1377865426232281
2019-11-14,-0.05775251611289578,-0.03391385551710169,0.12521530863574615
2019-11-15,-0.05750024616034932,-0.03345883529993099,0.1254940689926698
2019-11-18,-0.06316555388730949,-0.03578203443043981,0.11452951975878367
2019-11-19,-0.0672594803925326,-0.04903626187138199,0.11806536990228644
2019-11-20,-0.062141974282464485,-0.04999966479757334,0.10496663009392448
2019-11-21,-0.05945498785834702,-0.0480850906640089,0.1184257211033033
2019-11-22,-0.07272130270392974,-0.051044670963754424,0.10492827191660425
2019-11-25,-0.06916636400430387,-0.05382955133095657,0.09716837533824174
2019-11-26,-0.07127913954776366,-0.06255652268925194,0.12388304569611108
2019-11-27,-0.06780651304769236,-0.06736363480937446,0.1253851902359311
2019-11-28,-0.06732722464927265,-0.07997566740048945,0.11254341372759269
2019-11-29,-0.059990343003237134,-0.07310416849248735,0.09979500878601621
2019-12-02,-0.06909257948086012,-0.067562233654197,0.09812664616700117
2019-12-03,-0.06813700038334503,-0.06191799184957558,0.09590036450656059
2019-12-04,-0.07917235635205122,-0.050375432426498445,0.09151117270046116
2019-12-05,-0.06847181899416133,-0.05192757520461733,0.0988112610204177
2019-12-06,-0.05924898119787936,-0.050361145234184335,0.10204352034059005
2019-12-09,-0.059512240754075574,-0.05580664823480075,0.09180583886664806
2019-12-10,-0.04826733338005207,-0.05196093228079368,0.09253237852653173
2019-12-11,-0.045673418969974344,-0.05566417529352119,0.07654975407382536
2019-12-12,-0.04715980107011797,-0.0687744928931544,0.067712183325642
2019-12-13,-0.0509095714109975,-0.07198678646982559,0.0611293295035118
2019-12-16,-0.06109632637931406,-0.06903223001457093,0.05128368846233422
2019-12-17,-0.07973382140326524,-0.07539044836077347,0.044857491808213856
2019-12-18,-0.07100139352201906,-0.07197749922898145,0.04004397039214003
2019-12-19,-0.09318359001889887,-0.07283014238384666,0.031485097692723674
2019-12-20,-0.0878212496889863,-0.07987769917488752,0.026399660924968815
2019-12-23,-0.06448404017526155,-0.07504499506253892,0.023182012324279633
2019-12-24,-0.05741304986284668,-0.07691648873777135,0.01388036834535411
2019-12-26,-0.05527639760426872,-0.07907488881699432,0.0162265595821518
2019-12-27,-0.0523638812363032,-0.08620472670052104,0.015480097054783704
2019-12-30,-0.04903989748720927,-0.08223370193007806,0.03860058747543227
2019-12-31,-0.04114391716322374,-0.08252055557716287,0.04747498772023695
